Tweet,Label
@avigrin10 @RubiYona כל מפלגה נוספת בשמאל / מתחזי ימין מגדילה את הסיכוי לאחוז חסימה פיגוע בנט אבל לשמאל,
"RT @ehad1haam: הנאשם השחית גם את עוזי דיין דבריו נגד ח""כ שאשא ביטון מחליאים דיין הקים ב 2005 את מפלגת ""תפנית"" ש""חרטה על דיגלה את המלחמה בשח…",
זה יהיה האות שהגיע הרגע לשרוף את המקום הזה https://t.co/x0PFYyb0Sc,
"""היום הסורים הולכים ללמוד שהיד שמנענעת את העריסה יודעת גם קראטה"" ג'סיקה סימפסון, מועצת התלמידים הארצית, סופר יודה סניף פריז עודפים, 1937",
"@DavidRonen80 @GalLevi10 @JoshBreiner מעלים שאלות כשיש סיבה אמיתית לעלות שאלות, לא סתם להפחיד אנשים. כרגע אין שום סימן שאלה בסיפור, מה חשבת שתחסן חצי מיליון אזרחים בקבוצת סיכון, ואף אחד לא ימות?",
"@k123soko פעם הייתי בדייט ראשון שדיברנו בו על המוסר היהודי, על הסכסוך היהודי-ערבי ועל בנימין נתניהו כן או לא (בערך). היה כיף חחלל",
@leeat55 @natgershon נראה לי טיפשות לא קשור לאומץ. לא מגדיר מי שבמעמד שלו עם קשרים עם מדינות טרור כאומץ.,
@Quark96283197 @arielplaksin1 @ivri99 @Roy_Iddan עדיף לשתות קפה מאשר לעשות להם תג מחיר לשרוף להם בתים לעקור עצי זית ובכלליות להיות תתי אדם אלימים שראוי שישרפו באש הגהנום. רק כי בשם אמונת עליונות הגזע היהודי. זו דעתי. אין אדונים לארץ. היא שייכת לכולם.,
"@3g_therealgeva @isayah2_4 @ActArab הגזענות שם היא שאין להם בעיה שגידול מרוסס לעיפה על ידי ""יהודים"" (בטח גם רק חיוורים...) לא ישטף וירעיל את אוכליו, אבל גידול פלסטיני...שם כבר צריך לטרוח. אם צריך לשטוף את האוכל בסבון...פשוט תאכלו את הסבון וזהו...",
@Nautilus009 עוכר,
@jiqot20 @tadmorerez48 אתה שנון רצח אח שלי,
"@Oren767 חחחחחחח זה אומר שהקורונה דפקה אותי ולא הצלחתי לשפר בגרויות בשביל להתחיל באוקטובר. התחלתי ללמוד באוניברסיטה הפתוחה ולא הייתי צריך פסיכומטרי בכלל, ותאמת, מבסוט רצח עם מה שיצא, הפתוחה היא אנדרייטד רציני, נהנה רצח.",
@ilanshpr @iloveisraell @liorchorev אני בעד איחוד. אבל לא איחוד של שמאל-מרכז (שכן המרכז הוא בעצם מרכז ימין) אלא איחוד של כל כוחות השמאל (בתקווה לשיתוף ערבי-יהודי ופריפריה) בצרוף המנהיגים הצעירים מהמחאה. שמאל מדיני וכלכלי(!). שמאל שלא פוחד ולא מתבייש לקרוא לעצמו שמאל.,
"דעה לא כיפית, ההבדל היחיד בין חמאס/אש""ף וכל יתר רוצחי הילדים היהודים לנאצים הוא השכל ויכולת הארגון, אי לכך אין להם שום זכיות אדם, והם בני מוות, וחייהם משולים לחיי יתוש.",
@Obar06485129 רומן זדורוב רצח את כל הפרטים שלי הם היו לי את כל הפרטים 🤷🏻‍♂️,
@Israelmeir4 זה הבן זונה הכי גדול בפוליטיקה הוא פקינג פיגוע לימין רפורמי מזדיין הלוואי סמרוטיץ יעזוב ויקים מפלגה לבד ואולי עם בן גביר וימינה נמחקת,
@chanamel1 חחח אם זה לא היה עצב תהומי על רצח יהודים בידי יהודים.,
@Obar06485129 רחמן זדורוב רצח את זה על מנת שנוכל להתקדם,
"הירידה לספסל עשתה לעטר טוב, גם מול כפר סבא וגם היום מול אשדוד הוא נראה טוב, בעיקר היום. מתחיל לחבב אותו מחדש. מוחמד היום לא במשחק למרות הגול, הרבה איבודים מסוכנים, צריך להתאפס, חוץ מזה ביתר מאז הגול של אשדוד נראית די טוב.",
"@ShmuelDimov @Direct_Polls @Elky_Bergstein דוגמאות של אנשי שמאל שהינם שמאל-ציוני ? מפלגת העבודה בעברה חיים רמון רות גביזון ז""ל בן-דרור ימיני ועוד רבים אחרים אידאולוגיה שגויה מיסודה, אבל ציונית ודמוקרטית",
"יוספה ברק, כן יוספה: אותה בהמה עתירת עטינים, שמנה, רופסת, נאלחת, עם פרונקל בישבן (לפי מקורות זרים), פחמימה פשוטה היוצרת יותר נזק מהזרקה ישירה של גלוקוז לוריד. פרה שסרבו לשחוט עקב מעשה גוי בבהמה. מי היא? מה היא? la vache qui rit?",
@justAdiBecker @horowitz_b הבעיה היא שקפוא ואז כשאת יוצאת החוצה עם מעיל את מזיעה ולא מבינה למה לא יצאת עם חולצה קצרה. מזג האוויר פה הוא אויב.,
@Obar06485129 רומן זדורוב רצח את כל המרכיבים היבשים של חברת החשמל,
@Obar06485129 רומן זדורוב רצח את ארלוזורוב הוסף לרשימת קריאה למפגש עם המשפחה של בן הזוג שלי ניגש להרגיע את הרוחות של גויה,
RT @YosephHaddad: @MoranT555 מורן אל תוציאי לי מילים שלא אמרתי מהפה. לא רשמתי מעולם שאני מתנגד לזכות ההגדרה העצמית של יהודים במדינת ישראל א…,
"סיכום קצר: ניצן - לקח מה שצריך לא לקח מה שאי אפשר ביטון - צלם אירועים דגני וזהבי - solid קוסטה - למלם זרגרי - למלם מוחמד - לא יציב במשחק, לצד פעולות גדולות איבודים איומים עדי - מספר 1 בביתר פלייטר - למלם ורד - 😭 עטר - בלעדיו לא מסוגלים לתת גול",
יורם שפטל: הגיע הזמן לשחרר את יגאל עמיר( ימח שמו וזכרו א.ג.) לא היום אתמול. אני: הגיע הזמן לאשפז אותך באברבנל לא היום אתמול.,
@urizaki זה רק מאשש את הטענות שיגאל עמיר לא רצח...,
@Luckypunk_2 וואי לא נשמה ארטא יקרים רצח פלאס בדקתי בסניף שלהם פה יש להם רק צבעוניים איזה סנובים הם והאומנות שלהם,
RT @MBar87564005: @ilanshpr @iloveisraell @liorchorev אני בעד איחוד. אבל לא איחוד של שמאל-מרכז (שכן המרכז הוא בעצם מרכז ימין) אלא איחוד של…,
"מתועב במיוחד. בית הכנסת הפעיל הוותיק ביותר בבולגריה הושחת בכתובות גרפיטי ״תשוחרר פלסטין״ ובכתובות ״ישראל=נאצים״. ובהאלה, גרמניה, האנדרטה לציון מתקפת הטרור בשנה שעברה הושחתה. מקווים כי חקירות המשטרה יובילו לעשיית הצדק. https://t.co/URuTqLnVuM",
"וואו איזה יופי זה נשים שנלחמות על זכותן ה""פמיניסטית"" לרצוח פלסטינים ולהמשיך את הדיכוי רק כדי להוכיח שגם הן יכולות לצאת גבר וואו מצדיעה לכן כמה ""פמיניסטי"" זה מצידכן איזה קרב משמעותי זה איזו ""זכות"" מדהימה שאתן נלחמות עליה וואו",
@amitos בדיוק סיננתי הרגע שהוא עוכר ישראל ועוד קללות,
@GoodbeerOssi אסור לשחרר את רוצח ראש ממשלה עלוב הנפש לגופו של עניין שפטל לא טועה שאומר שהחוק פרסונלי ורטרואקטיבי אבל מאוד מוזר שפתאום הימין רוצה שבגץ יבטל חוק של הכנסת?? האירוניה התאבדה,
"@yy34102878 @Rachelibelibom @arnonsegal1 אני רואה שאתה דבק בגרסה שהמשטרה בעצמה כבר זנחה, תתעדכן, הגרסה החדשה שלהם היא שהם חשבו שהם רודפים אחרי רכב פלסטיני",
"מי זה יגאל עמיר, ההוא שרבין רצח בכיכר מלכי ישראל? https://t.co/eUt0hruf6j",
"@2014Avial @bezalelsm המשטרה שמתנהלת בלי מפכל ואחראי עליה שר שהדבר היחיד שהוא מצטיין בו זה חנופה לראש ממשלה נאשם? אם היה נהרג ערבי , אתיופי, רוסי, תל אביבי מפגין ...לא היית מתלונן",
"עורך הדין שפטל, לא תזכה ליום שבו הנבל הרוצח, החיה, יגאל עמיר ימח שמו וזכרו יראה אור יום מחוץ לכלא. בושה לדגל ישראל מה שעשית כרגע בערוץ 12, בושה! אין מצב שהנבל שרצח את ראש ממשלה ושר ביטחון, גיבור ישראל יצא לחופשי! לא יקרה! @N12News",
@MosheIsraelA @Rachelibelibom @arnonsegal1 אני רואה שאתה ממשיך בפייק ניוז למה המחבלים האחרים העדיפו שלא לספר לשוטרים שיש מחבל חמישי כי חשבו שברח ? אנשים חפים מפשע לא מתנהגים ככה.,
@YanivTurgi @netanyahu מה אתה משווה בין עזה לקורונה עם כל הכבוד לחמאס הקורונה הוציאה לפועל את היכולות של ביבי אם לא באופן מקסימלי אבל עדיין ברמה שהוא בולט מעל שאר מנהיגי העולם,
"@urizaki אורי, עזוב רגע את יגאל עמיר. נניח שלרוצח היו קוראים שי כהן, ונניח שהוא לא היה רוצח ראש ממשלה אלא סתם אדם. איך אתה, אדם שמחזיק מעצמו דמוקרט ושומר חוק, יכול להסכים עם חוק שהוא בבירור גם רטרו אקטיבי וגם פרסונלי?",
@DorDugy @Obar06485129 רומן זדורוב רצח את כל הפרטים שלי היה ממש נחמד אם זה בסדר מבחינתך,
@Obar06485129 רומן זדורוב רצח את זה על מנת שנוכל להתקדם עם זה 😯,
@GoodbeerOssi זה שהגן על דמיאניוק ימח שמו? גוש ריקבון שצריך לעוף לביוב.,
"RT @fadisport5: אז מה היה לנו השבוע? 21.12.20 הערבים סוגרים כביש 6 , כנגד הפשיעה ואוזלת יד המשטרה . 28.12.20 רצח בלב כביש 6 מתחת לעיני המש…",
@Obar06485129 רומן זדורוב רצח את אשתו של הנוסע בזמן שאני לא יודע אם זה רלוונטי או שזה סתם,
"@HGoldich @ynetalerts ז""ל על מחבל , טרגית ? מה נסגר איתך ?",
@Duduoppe @urizaki כי יש הבדל בין רצח פוליטי לרצח רגיל. אפילו בלי קשר לרבין,
RT @nurityohanan: יום אחד אני בחופש ויש סיפור פלסטיני מוטרף על המאבק הפנימי בתוך החברה הפלסטינית בין ליברליזם למסורת. מזל שיש את גל:,
"@Yotam__ @batiag אני תקוע עם רוב ציוני גזען ולאומן ששירת בצבא הכיבוש בשביל רוב, בשביל שיהיה טוב לכולנו, אצטרך לשתף פעולה עם החלק המתון מתוכו",
