text,label
" אתמול בנתניה צפצפתי למישהו שניסה לדחוק אותי עם המכונית אל מחוץ לנתיב, תוך שהוא מביט בי במבט מאיים. תוך שניה הוא היה מחוץ למכונית עם חפץ שלא זיהיתי בידו, למזלי הופיע מהצד ניידת והוא חזר לרכב ונסע. אני משוכנע שהוא לא היה ערבי מוסלמי או נוצרי, אתם יודעים, לפי השרשרת.",Negative
" ימניים לא חסמו כביש בירושלים,הרצון של אוכפי חוק לסתום להם פיות , כי רק ,ביבי מפריע לגוש השמאל להשתמש במתכון בדוק להחזיר טרוריסטים לדרך הישר,למרות שהם מבטיחים ברוח בדם נרצח יהודים כדי לפדות את פלסטין. ביבי הוא היחיד שימנע רצח עם ישראל בארצו. https://t.co/P6eZlOEExT",Negative
"כשאפילו הערבי הכי ציוני מסרב להקרא ציוני... זה מלמד משהו על ""ערביי ישראל"" https://t.co/Xiy09vnAmN",Positive
"ירי בצווארו של פלסטיני מטווח אפס אתמול בעוטף יאטה במהלך גנבת גנרטור מהמקומיים: צה""ל ממשיך בשקרנות השלב הבא - במקום רצח או הריגה - כתב אישום על ""רשלנות בטיפול בנשק""... כבר היינו שם בעבר... https://t.co/dh5cD8Ybv8",Negative
 איזה חונטה? האשכנזית יימח שמה?,Positive
" זה מאוד פשוט: 1) נתניהו ""מכר"" את ארץ ישראל השלמה בשביל להישאר בשלטון. 2) נתניהו ""מכר"" את עזה בשביל להישאר בממשלה. 3) נתניהו ""מכר"" את כל חבריו תמורת הישארות בבלפור.",Positive
 רצח עם*** בבקשה🙏🏽,Negative
 לא ראוי לקרוא ליהודי כלב גם אם הוא שמאלן עוכר ישראל.. כל יהודי יש בו נשמה וניצוץ..,Negative
 ספרדית אבא זה עוטף עזה פה,Positive
 החשיפה של שטרנבוך חזקה. אבל פריי נותן לזה מסגור של שחיתות חרדית. זה כמעט נשמע אנטישמי,Positive
" בכיף כל עוד יפסיקו לקרוא לכל ערבי ""צעיר"" לעומת כל דתי לאומי שקוראים לו ""מתנחל""",Positive
 ימות המשיח חברת להקת ביבי מהללת את נציג האחים המוסלמים בכנסת,Positive
 רצון משוער של יהודי שנרצח &gt; רצון ידוע של ערבי חי. קל,Negative
" יפה לראות איך הם פתאום מתגברים על הפחד מ""פירוק הקואליציה"" ע""י עבאס, עד לא מזמן ""תומך טרור"" לשיטתם, ""אם הממשלה תרצה לתקוף בעזה"". אז אם הבנתי נכון, שמאל שחובר לערבים הוא ""בוגדני"", ימין שחובר לערבים הוא ""אמיץ"". סאטירה על עצמם.",Positive
"הרחוב הפלסטיני נאבק במשבר כלכלי. צעיר פלסטיני לא יכול לבנות בית, לקנות מכונית, להתחתן כי אין לו כסף. מתקשה להשיג עבודה בישראל בגלל הקורונה ואז הוא שומע שהרשות הפלסטינית תשלם משכורת של שלושה חודשים מראש למחבלים. ככה דוחפים לביצוע פיגועים, ככה מעודדים טרור https://t.co/rf8SKF2Blx",Positive
" לא כל הערבים חמאסניקים. אם מישהו עושק בטרור, יהודי או ערבי, מטפלים בו בהתאם לעבירה שהוא עשה, זה לא קשור לגזע שלו",Positive
" אפשר להסכים להגדרה. לא להתנגד לציונות ועדיין לא להיות ציוני. אני יכול לאהוד ולתרום לזכויות הקטלונים ועדיין לא להיות קטלוני. רוצה לומר, יש מנעד רחב בין מתנגדי הציונות להיותך ציוני בהגדרת זהותך האישית.",Positive
 ותיקון. נער הגבעות נהרג תוך כדי שביצע עבירות שסיכנו חיי שוטרים ואזרחים..יידה אבנים ונהג בפראות. אם הוא היה ממוצא ערבי היה בסדר להרוג אותו? או שמאלני?,Negative
"כשדחפורים הרסו בתים בקלאנסאווה נתניהו התהדר ושיתף אתר חדשות שכתב ש״כוחותינו פועלים בקלאוסאווה כאילו מדובר בקרב נגד אויב. התנכרות אחת קטנה מבין מאות. עכשיו, כשהגוש מצטמק הוא מנסה למצוא קולות של נאיביים שימושיים אצל אותם אלה שהסית נגדם מאז שנות ה90.שקוף https://t.co/Wkj3wnLawf",Negative
 טרור שעדיין אסטרים... https://t.co/Gxos1TcBwg,Positive
"ארבעת יושבי הרכב שבו נסע אהוביה סנדק נחקרו היום למעלה משמונה שעות במשטרה. שניים מהם שוחררו כבר בשישי. הם חשודים ביידוי אבנים לעבר רכב פלסטיני, ובגרימת מותו של אהוביה ברשלנות",Positive
" וואלה לא, מבחינתי כל מי שזורק אבנים צריך לקבל כדור, לא משנה דת גזע מין וגיל, אבנים הורגות ומי שזורק אותם רוצח. (ואני אומר את זה כבר שנים, מי שלא מאמין שיחפור בתגובות שכתבתי בשנה+ האחרונה...)",Negative
" האלימות הזאת של האבנים פסולה ואין לה שום מקום. לצד זה אני שאני נגד כל הפגנה בתקופת הקורונה, מרגישה שההפגנות נגד הרג-רצח (תקראו לזה איך שתרצו) של אהוביה סנדק ז""ל חייבת להימשך, יש כאן אחים שהדם שלהם הותר, וזה דבר איום ונורא שחייב להיעצר. נוער הגבעות זה לא נוער שדמם הותר.",Negative
מה לעזאזל ראיתי עכשיו אני ראיתי אנימה שבה פשוט מישהו רצח משפחה שלמה וברגע שאחד מהילדים חזר הביתה וראה את הגופות הרוצח מתחיל לדבר איתו על וואן פיס https://t.co/Vof0uU73tS תלכו ל3:40 בשביל השיחה או שפשוט תראו את כל הרציחות לפני,Negative
"1/2 היום יום הולדתו ה-27 של חלל צה״ל סמ""ר אורון שאול, שמוחזק על ידי חמאס מעל לשש שנים, בהפרה בוטה של הדין הבינ״ל, יחד עם הדר גולדין ז״ל, והאזרחים אברה מנגיסטו והישאם א-סייד. אחיו אופק אמר היום: ""זה יום הולדת עצוב מאוד. מיום הכי משמח בעולם - זה נהפך ליום אחד הקשים בשנה.״ https://t.co/ElSl52yZ5A",Positive
"""היום הסורים הולכים ללמוד שהיד שמנענעת את העריסה יודעת גם קראטה"" מל גיבסון, הכשרת נהגים רכבת ישראל, סופר יודה סניף וינה גלאט כשר, 1966",Positive
" אתה טועה מאוד. אם יהיו פריימריס פתוחים לכולם, לא יבחר אף ערבי במקום ריאלי. זה קרה כבר בעבר. אבל מה לעשות, הטהרנים לא לומדים לקח.",Positive
" וגם לכתוב ""אתה מסוג האנשים ש.."" מראה כמה את חושבת שאת אדם טוב וישר. אבל את תומכת פה בצייצן שקרא לרצוח מיליארדרים. את אדם אלים. את לא מוסרית, את לא בצד של הטוב, את לא בצד של הצדק. את בצד הרוע החולני, ותומכת באלימות.",Negative
 הבנתי למה היא חשבה שזה כמו alm כי כאילו את אומרת ״גם אנחנו מתים״ אבל גם אנחנו פאקינג נפגעיםם זה לא כמו blm ששם אין באמת אפלייה כנגד לבנים אצלנו כן יש טרור כלפינו כן אנשים כאן מתים זה לא תירוץ זה אמיתי. אז אי אפשר להשוות אז שתסתום את הפה בבקשה.,Negative
"#קלמןליברמן איך ייתכן שאתם מאפשרים לנער גבעות שטוף מוח להגיד, ללא כל הפרעה מכם, את דברי ההבל הקוראים לפעולות לא חוקיות מתוקף רעיונות עיוועים ואמונה דתית פרימיטיבית? האם מות חברו בתאונה מצדיק את מתן הבמה שאיפשרתם לו? האם הייתם מאפשרים לנער מוסלמי לומר דברים מקבילים? איזו אכזבה!",Positive
// אוכל - - - - הכנתי שניצלים ופתיתים בלי לשרוף את הביתתת,Positive
 המחבלים ביצעו פיגוע . הנער לא . המחבלים חיים . הנער לא . לעזור לך למצוא עוד הבדלים ?,Negative
" עם בת שיצאה עם ערבי ואוחזת בדעות שמאל קיצוני, עם רעיה שהיא במקרה הטוב מרכז, ועם חיבוק אוהב מהעיתונות, זה יותר מידיי דומה לאולמרט ומשפחתו. לא תלוש מהמציאות להניח להניח שברגע האמת עם לחץ מביידן והעיתונאים הוא ישבור שמאלה.",Negative
" שמעת מישהו, חוץ מחברי הכנסת של הליכוד, שמצדיק ירי על עוטף עזה או מקבל את זה בהבנה? אם אני לא טועה מירי רגב אמרה ""אז מה אם יורים על אשקלון?""",Positive
"הי סתם שתדעו, ששבוע שעבר שוטרים במשטרת ישראל ( ״משטרת ישראל״ זה שם מטעה למה שהיא באמת: המשמר הפרטוריאני הפרטי של אילת אלישר, מנדלבליט , בג״צ ורונית ליטמן), הרגו את הילד הזה ששמו אהוביה סנדק ז״ל. למה אתם לא שמעתם על זה? כי הוא מתנחל, וזה קרה ביו״ש, אז זה לא מעניין&gt;&gt; https://t.co/5YLyCglBlD",Negative
 טוב הוא חתיך רצח. לא מבין איך מישהו חשב שהוא יהיה מספיק טוב,Positive
" ואללה?? אני חשבתי שזה שראש הממשלה נאשם בכך שלקח שוחד, זה פיגוע נגד הדמוקרטיה. אבל אני, מה אני מבין??",Positive
 לשרוף להם את האצבעות פלוס עוד משהו... זה יחסוך לנו כחברה הרבה עוגמת נפש וצער...,Negative
